,mode,map,type,pl1_tm1_brawler,pl1_tm1_brwlr_trop,pl1_tm1_brwlr_pwr,pl2_tm1_brawler,pl2_tm1_brwlr_trop,pl2_tm1_brwlr_pwr,pl3_tm1_brawler,pl3_tm1_brwlr_trop,pl3_tm1_brwlr_pwr,pl1_tm2_brawler,pl1_tm2_brwlr_trop,pl1_tm2_brwlr_pwr,pl2_tm2_brawler,pl2_tm2_brwlr_trop,pl2_tm2_brwlr_pwr,pl3_tm2_brawler,pl3_tm2_brwlr_trop,pl3_tm2_brwlr_pwr,tm1_win,unq_battle_id
462,heist,Kaboom Canyon,ranked,AMBER,936,10,CROW,894,10,BROCK,986,10,CROW,986,10,COLETTE,1013,10,BYRON,943,10,False,20210821T201914.000Z_15000018_5758
463,brawlBall,Sneaky Fields,ranked,EMZ,977,10,NITA,904,10,BEA,787,10,EL PRIMO,833,10,SANDY,851,10,BIBI,838,10,True,20210821T202033.000Z_15000050_5190
464,heist,Kaboom Canyon,ranked,BROCK,856,10,BELLE,1030,10,COLETTE,855,10,COLETTE,850,10,BELLE,758,10,CROW,757,10,True,20210821T202042.000Z_15000018_5106
465,brawlBall,Sneaky Fields,ranked,EMZ,811,10,BEA,725,10,MORTIS,989,10,RICO,850,10,TARA,939,10,JACKY,912,10,False,20210821T202110.000Z_15000050_5226
466,brawlBall,Sneaky Fields,ranked,TARA,847,10,BELLE,877,10,RICO,902,10,LEON,1208,10,STU,1193,10,GENE,1107,10,False,20210821T202214.000Z_15000050_6134
467,brawlBall,Sneaky Fields,ranked,EMZ,983,10,NITA,910,10,BEA,795,10,BIBI,850,10,TARA,845,10,EMZ,849,10,True,20210821T202417.000Z_15000050_5232
468,brawlBall,Sneaky Fields,ranked,SPIKE,1224,10,GENE,1224,10,STU,1236,10,EMZ,989,10,NITA,916,10,BEA,803,10,True,20210821T202613.000Z_15000050_6392
469,heist,Kaboom Canyon,ranked,BROCK,863,10,COLETTE,862,10,BELLE,1035,10,BYRON,732,10,DARRYL,735,10,COLT,760,10,True,20210821T202620.000Z_15000018_4987
470,gemGrab,Stardust Storm,ranked,MORTIS,817,10,EL PRIMO,800,10,TICK,783,10,8-BIT,1239,10,PAM,1242,10,CROW,1236,10,False,20210821T202624.000Z_15000403_6117
471,brawlBall,Sneaky Fields,ranked,SANDY,821,10,JACKY,989,10,TARA,788,10,LEON,1211,10,STU,1197,10,GENE,1111,10,True,20210821T202705.000Z_15000050_6117
472,brawlBall,Sneaky Fields,ranked,EMZ,982,10,NITA,909,10,BEA,797,10,SANDY,993,10,MORTIS,793,10,SHELLY,803,10,True,20210821T202817.000Z_15000050_5277
473,brawlBall,Sneaky Fields,ranked,GENE,915,10,EL PRIMO,822,10,EMZ,770,10,EMZ,988,10,NITA,915,10,BEA,805,10,False,20210821T203015.000Z_15000050_5215
474,heist,Kaboom Canyon,ranked,BYRON,949,10,CROW,992,10,COLETTE,1018,10,COLT,913,10,CROW,927,10,BELLE,914,10,True,20210821T203020.000Z_15000018_5713
475,brawlBall,Sneaky Fields,ranked,COLT,734,10,BEA,632,10,MORTIS,979,10,JACKY,799,10,STU,785,10,TARA,746,10,True,20210821T203044.000Z_15000050_4675
476,heist,Kaboom Canyon,ranked,COLETTE,995,10,BYRON,806,10,CROW,1002,10,COLT,1076,10,CROW,964,10,PIPER,1025,10,False,20210821T203108.000Z_15000018_5868
477,heist,Kaboom Canyon,ranked,BROCK,870,10,BELLE,1040,10,COLETTE,869,10,8-BIT,785,10,COLETTE,772,10,BULL,733,10,True,20210821T203200.000Z_15000018_5069
478,brawlBall,Sneaky Fields,ranked,LEON,1199,10,STU,1185,10,GENE,1099,10,JESSIE,932,10,BELLE,932,10,TARA,929,10,True,20210821T203347.000Z_15000050_6276
479,heist,Kaboom Canyon,ranked,CROW,998,10,COLETTE,1023,10,BYRON,955,10,COLETTE,948,10,CROW,787,10,POCO,810,10,True,20210821T203355.000Z_15000018_5521
480,brawlBall,Sneaky Fields,ranked,EMZ,902,10,GENE,938,10,BUZZ,904,10,EMZ,994,10,NITA,921,10,BEA,812,10,True,20210821T203358.000Z_15000050_5471
481,heist,Kaboom Canyon,ranked,COLT,1081,10,CROW,970,10,PIPER,1030,10,BELLE,1113,10,COLETTE,1061,10,BROCK,709,10,True,20210821T203401.000Z_15000018_5964
482,brawlBall,Sneaky Fields,ranked,EL PRIMO,720,10,DYNAMIKE,579,10,MORTIS,653,10,BEA,640,10,COLT,742,10,MORTIS,985,10,False,20210821T203411.000Z_15000050_4319
483,gemGrab,Stardust Storm,ranked,GENE,750,10,SPIKE,823,10,STU,815,10,CROW,1239,10,8-BIT,1242,10,PAM,1245,10,False,20210821T203450.000Z_15000403_6114
484,heist,Kaboom Canyon,ranked,CROW,1004,10,COLETTE,1028,10,BYRON,961,10,POCO,966,10,BEA,1056,10,COLETTE,977,10,False,20210821T203609.000Z_15000018_5992
485,brawlBall,Sneaky Fields,ranked,BIBI,767,10,RICO,557,8,MORTIS,966,10,EMZ,984,10,BEA,803,10,NITA,911,10,False,20210821T203727.000Z_15000050_4988
486,heist,Kaboom Canyon,ranked,DYNAMIKE,866,10,BROCK,762,10,BEA,943,10,CROW,976,10,COLT,1086,10,PIPER,1035,10,False,20210821T203740.000Z_15000018_5668
487,heist,Kaboom Canyon,ranked,BROCK,877,10,BELLE,1045,10,COLETTE,876,10,COLT,638,10,EL PRIMO,901,10,SPIKE,821,10,True,20210821T203753.000Z_15000018_5158
488,brawlBall,Sneaky Fields,ranked,LEON,1203,10,STU,1189,10,GENE,1104,10,NITA,946,10,BEA,938,10,EL PRIMO,988,10,False,20210821T203916.000Z_15000050_6368
489,brawlBall,Sneaky Fields,ranked,EMZ,802,10,MORTIS,991,10,BEA,717,10,MORTIS,607,10,EL PRIMO,624,10,SPIKE,682,10,True,20210821T204007.000Z_15000050_4423
490,heist,Kaboom Canyon,ranked,GENE,1252,10,COLT,590,10,NITA,380,8,BROCK,884,10,COLETTE,883,10,BELLE,1050,10,False,20210821T204021.000Z_15000018_5039
491,heist,Kaboom Canyon,ranked,COLETTE,944,10,COLT,294,10,BEA,933,10,CROW,993,10,BYRON,951,10,COLETTE,1017,10,False,20210821T204044.000Z_15000018_5132
492,brawlBall,Sneaky Fields,ranked,EMZ,857,10,MR. P,841,10,EL PRIMO,791,10,EMZ,990,10,NITA,917,10,BEA,810,10,False,20210821T204101.000Z_15000050_5206
493,heist,Kaboom Canyon,ranked,COLT,1091,10,CROW,982,10,PIPER,1040,10,BYRON,811,10,COLETTE,987,10,BEA,715,10,True,20210821T204124.000Z_15000018_5626
494,gemGrab,Stardust Storm,ranked,GENE,861,10,RICO,811,10,SPIKE,919,10,CROW,1242,10,8-BIT,1245,10,PAM,1248,10,False,20210821T204129.000Z_15000403_6326
495,heist,Kaboom Canyon,ranked,COLT,1096,10,PIPER,1045,10,CROW,988,10,CROW,999,10,COLETTE,1022,10,BYRON,957,10,True,20210821T204409.000Z_15000018_6107
496,brawlBall,Sneaky Fields,ranked,CARL,976,10,COLT,914,10,DYNAMIKE,895,10,BEA,725,10,MORTIS,997,10,EMZ,809,10,False,20210821T204445.000Z_15000050_5316
497,brawlBall,Sneaky Fields,ranked,STU,908,10,EL PRIMO,819,10,MORTIS,737,10,EMZ,996,10,NITA,923,10,BEA,817,10,True,20210821T204544.000Z_15000050_5200
498,knockout,Ends Meet,ranked,BELLE,785,10,TICK,947,10,STU,992,10,POCO,948,10,LEON,955,10,GENE,906,10,True,20210821T204548.000Z_15000360_5533
499,heist,Kaboom Canyon,ranked,BYRON,939,10,COLETTE,926,10,CROW,887,10,CROW,989,10,BYRON,947,10,COLETTE,1011,10,False,20210821T204655.000Z_15000018_5699
500,heist,Kaboom Canyon,ranked,CROW,995,10,COLETTE,1016,10,BYRON,953,10,BEA,707,10,COLETTE,973,10,BYRON,800,10,True,20210821T205014.000Z_15000018_5444
501,brawlBall,Sneaky Fields,ranked,BEA,733,10,EMZ,816,10,MORTIS,1003,10,JACKY,817,10,MORTIS,676,10,BIBI,642,10,True,20210821T205104.000Z_15000050_4687
502,brawlBall,Sneaky Fields,ranked,NITA,1000,10,PIPER,1050,10,SANDY,927,10,BARLEY,1018,10,STU,850,10,BEA,1011,10,True,20210821T205220.000Z_15000050_5856
503,gemGrab,Stardust Storm,ranked,8-BIT,1248,10,CROW,1245,10,PAM,1251,10,EMZ,734,10,BEA,725,10,POCO,779,10,True,20210821T205222.000Z_15000403_5982
504,heist,Kaboom Canyon,ranked,BYRON,959,10,COLETTE,1021,10,CROW,1001,10,NANI,956,10,SURGE,191,5,JESSIE,760,10,True,20210821T205341.000Z_15000018_4888
505,heist,Kaboom Canyon,ranked,MAX,972,10,BYRON,782,10,COLETTE,716,10,COLT,984,10,BELLE,1058,10,COLETTE,893,10,False,20210821T205350.000Z_15000018_5405
506,brawlBall,Sneaky Fields,ranked,EMZ,851,10,GENE,915,10,EL PRIMO,866,10,SANDY,933,10,NITA,1005,10,PIPER,1055,10,False,20210821T205617.000Z_15000050_5625
507,heist,Kaboom Canyon,ranked,COLETTE,901,10,POCO,860,10,CROW,922,10,CROW,1006,10,COLETTE,1026,10,BYRON,965,10,False,20210821T205705.000Z_15000018_5680
508,brawlBall,Sneaky Fields,ranked,BEA,807,10,STU,893,10,EL PRIMO,831,10,STU,922,10,BEA,1095,10,RICO,1028,10,False,20210821T205909.000Z_15000050_5576
509,brawlBall,Sneaky Fields,ranked,LOU,861,10,EL PRIMO,788,10,DYNAMIKE,788,10,NITA,1010,10,SANDY,939,10,PIPER,1060,10,False,20210821T205920.000Z_15000050_5446
510,gemGrab,Stardust Storm,ranked,BROCK,585,10,MORTIS,751,10,STU,822,10,8-BIT,1251,10,CROW,1248,10,PAM,1254,10,False,20210821T210032.000Z_15000403_5911
511,heist,Kaboom Canyon,ranked,COLETTE,901,10,BYRON,898,10,CROW,872,10,BYRON,965,10,CROW,1006,10,COLETTE,1026,10,False,20210821T210045.000Z_15000018_5668
512,brawlBall,Sneaky Fields,ranked,NITA,1015,10,PIPER,1065,10,SANDY,945,10,EMZ,752,10,GENE,758,10,MORTIS,835,10,True,20210821T210304.000Z_15000050_5370
513,heist,Kaboom Canyon,ranked,COLETTE,906,10,JESSIE,774,10,BYRON,669,10,CROW,1011,10,COLETTE,1031,10,BYRON,971,10,False,20210821T210308.000Z_15000018_5362
514,brawlBall,Sneaky Fields,ranked,STU,928,10,TARA,1007,10,SPROUT,1051,10,EMZ,868,10,BEA,859,10,RICO,893,10,True,20210821T210406.000Z_15000050_5606
515,brawlBall,Sneaky Fields,ranked,SANDY,951,10,NITA,1020,10,PIPER,1070,10,STU,899,10,LOU,957,10,TARA,904,10,True,20210821T210557.000Z_15000050_5801
516,heist,Kaboom Canyon,ranked,CROW,1016,10,COLETTE,1036,10,BYRON,977,10,BROCK,724,10,PIPER,751,10,SPIKE,774,10,True,20210821T210618.000Z_15000018_5278
517,brawlBall,Sneaky Fields,ranked,BELLE,873,10,SANDY,838,10,COLT,858,10,STU,934,10,SPROUT,1056,10,TARA,1012,10,False,20210821T210718.000Z_15000050_5571
518,brawlBall,Sneaky Fields,ranked,STU,813,10,BEA,820,10,TARA,822,10,STU,940,10,TARA,1017,10,SPROUT,1061,10,False,20210821T210952.000Z_15000050_5473
519,brawlBall,Sneaky Fields,ranked,MORTIS,816,10,COLT,875,10,EL PRIMO,831,10,SANDY,957,10,NITA,1025,10,PIPER,1075,10,False,20210821T211112.000Z_15000050_5579
520,heist,Kaboom Canyon,ranked,CROW,799,10,PIPER,782,10,AMBER,740,10,CROW,1021,10,COLETTE,1041,10,BYRON,983,10,False,20210821T211154.000Z_15000018_5366
521,brawlBall,Sneaky Fields,ranked,COLT,909,10,GENE,916,10,SANDY,953,10,TARA,1022,10,STU,946,10,SPROUT,1066,10,False,20210821T211241.000Z_15000050_5812
522,brawlBall,Sneaky Fields,ranked,CROW,1241,10,SPIKE,950,10,GALE,758,10,STU,952,10,SPROUT,1071,10,TARA,1027,10,False,20210821T211458.000Z_15000050_5999
523,heist,Kaboom Canyon,ranked,SPIKE,899,10,BELLE,968,10,STU,958,10,CROW,1026,10,COLETTE,1046,10,BYRON,989,10,True,20210821T211506.000Z_15000018_5886
524,brawlBall,Sneaky Fields,ranked,TARA,1032,10,SPROUT,1076,10,STU,958,10,CARL,834,10,COLT,815,10,EL PRIMO,762,10,True,20210821T211822.000Z_15000050_5477
525,heist,Kaboom Canyon,ranked,CROW,1015,10,COLETTE,1035,10,BYRON,979,10,CROW,930,10,COLETTE,791,10,POCO,749,10,True,20210821T211841.000Z_15000018_5499
526,brawlBall,Sneaky Fields,ranked,NITA,1030,10,PIPER,1080,10,SANDY,871,10,STU,825,10,GENE,856,10,SANDY,814,10,True,20210821T211914.000Z_15000050_5476
527,brawlBall,Sneaky Fields,ranked,COLT,906,10,GENE,912,10,SANDY,948,10,NITA,1035,10,PIPER,1085,10,SANDY,878,10,False,20210821T212121.000Z_15000050_5764
528,brawlBall,Sneaky Fields,ranked,TARA,1037,10,SPROUT,1081,10,STU,964,10,SANDY,918,10,JESSIE,885,10,COLETTE,935,10,False,20210821T212209.000Z_15000050_5820
529,brawlBall,Sneaky Fields,ranked,NITA,1040,10,PIPER,1090,10,SANDY,885,10,MAX,977,10,BEA,922,10,DYNAMIKE,969,10,True,20210821T212327.000Z_15000050_5883
530,heist,Kaboom Canyon,ranked,CROW,1020,10,COLETTE,1040,10,BYRON,985,10,COLETTE,892,10,BYRON,913,10,CROW,827,10,False,20210821T212345.000Z_15000018_5677
531,brawlBall,Sneaky Fields,ranked,STU,954,10,TARA,1026,10,SPROUT,1070,10,NITA,843,10,SPIKE,814,10,BEA,838,10,True,20210821T212431.000Z_15000050_5545
532,brawlBall,Sneaky Fields,ranked,NITA,1045,10,PIPER,1095,10,SANDY,892,10,ROSA,811,10,POCO,819,10,BULL,891,10,True,20210821T212635.000Z_15000050_5553
533,brawlBall,Sneaky Fields,ranked,GENE,1032,10,SANDY,1101,10,STU,918,10,SPROUT,1075,10,TARA,1031,10,STU,960,10,False,20210821T212752.000Z_15000050_6117
534,brawlBall,Sneaky Fields,ranked,GRIFF,132,10,AMBER,272,10,GENE,920,10,NITA,1050,10,MAX,1000,10,SANDY,899,10,False,20210821T212949.000Z_15000050_4273
535,brawlBall,Sneaky Fields,ranked,STU,966,10,TARA,1036,10,SPROUT,1080,10,TARA,1102,10,GENE,986,10,SANDY,1170,10,False,20210821T213026.000Z_15000050_6340
536,brawlBall,Sneaky Fields,ranked,GENE,865,10,CROW,849,10,LEON,838,10,NITA,1055,10,MAX,1005,10,SANDY,906,10,False,20210821T213203.000Z_15000050_5518
537,brawlBall,Sneaky Fields,ranked,RICO,751,10,BEA,899,10,SPROUT,744,10,STU,956,10,SPROUT,1069,10,TARA,1025,10,False,20210821T213328.000Z_15000050_5444
538,brawlBall,Sneaky Fields,ranked,GENE,797,10,STU,684,10,LEON,742,10,MAX,1010,10,NITA,1060,10,SANDY,912,10,False,20210821T213434.000Z_15000050_5205
539,brawlBall,Sneaky Fields,ranked,GENE,886,10,SPIKE,881,10,JACKY,886,10,NITA,1065,10,MAX,1015,10,SANDY,918,10,False,20210821T213756.000Z_15000050_5651
540,brawlBall,Sneaky Fields,ranked,SPIKE,1050,10,STU,962,10,SPROUT,1074,10,EL PRIMO,998,10,POCO,756,10,ROSA,1025,10,True,20210821T213832.000Z_15000050_5865
541,brawlBall,Sneaky Fields,ranked,NITA,1070,10,MAX,1020,10,CARL,840,10,SANDY,860,10,TARA,902,10,SPIKE,805,10,True,20210821T214159.000Z_15000050_5497
542,brawlBall,Sneaky Fields,ranked,SPIKE,1055,10,STU,968,10,SPROUT,1079,10,COLT,681,10,STU,929,10,MORTIS,881,10,True,20210821T214310.000Z_15000050_5593
543,brawlBall,Sneaky Fields,ranked,MAX,427,10,SANDY,1021,10,BROCK,211,7,SANDY,847,10,BEA,772,10,TARA,864,10,True,20210821T214423.000Z_15000050_4142
544,brawlBall,Sneaky Fields,ranked,BEA,866,10,SANDY,890,10,ROSA,866,10,STU,974,10,SPROUT,1084,10,SPIKE,1060,10,False,20210821T214720.000Z_15000050_5740
545,heist,Kaboom Canyon,ranked,MAX,435,10,PIPER,1090,10,COLT,250,7,COLETTE,917,10,AMBER,935,10,BELLE,1021,10,True,20210821T214814.000Z_15000018_4648
546,brawlBall,Sneaky Fields,ranked,SHELLY,720,10,GENE,778,10,TARA,1101,10,BROCK,219,7,MAX,443,10,RICO,1067,10,False,20210821T215054.000Z_15000050_4328
547,brawlBall,Sneaky Fields,ranked,GENE,753,10,ROSA,839,10,EMZ,823,10,SPIKE,1065,10,STU,980,10,SPROUT,1089,10,True,20210821T215208.000Z_15000050_5549
548,brawlBall,Sneaky Fields,ranked,RICO,920,10,LEON,915,10,GENE,913,10,SPIKE,1054,10,STU,970,10,SPROUT,1078,10,False,20210821T215418.000Z_15000050_5850
549,gemGrab,Stardust Storm,ranked,TARA,916,10,MR. P,879,10,TICK,765,10,SANDY,1055,10,STU,1082,10,BELLE,1117,10,False,20210821T215625.000Z_15000403_5814
550,brawlBall,Sneaky Fields,ranked,EMZ,1000,10,RICO,854,10,BEA,1004,10,SPIKE,1059,10,STU,976,10,SPROUT,1083,10,False,20210821T215908.000Z_15000050_5976
551,gemGrab,Stardust Storm,ranked,AMBER,700,10,SURGE,665,10,MORTIS,708,10,BELLE,1102,10,STU,1159,10,LEON,1227,10,False,20210821T215943.000Z_15000403_5561
552,brawlBall,Sneaky Fields,ranked,LEON,900,10,BELLE,937,10,TARA,914,10,BEA,1104,10,STU,982,10,EMZ,1104,10,False,20210821T220225.000Z_15000050_5941
553,gemGrab,Stardust Storm,ranked,BELLE,1121,10,STU,1087,10,SHELLY,1230,10,COLONEL RUFFS,102,10,MAX,816,10,8-BIT,865,10,True,20210821T220345.000Z_15000403_5221
554,gemGrab,Stardust Storm,ranked,EMZ,665,7,STU,742,10,CROW,768,10,BELLE,1106,10,STU,1163,10,LEON,1230,10,False,20210821T221032.000Z_15000403_5674
555,gemGrab,Stardust Storm,ranked,SHELLY,1233,10,STU,1092,10,BELLE,1125,10,TARA,762,10,LEON,783,10,STU,743,10,True,20210821T221252.000Z_15000403_5738
556,brawlBall,Sneaky Fields,ranked,STU,917,10,JESSIE,977,10,SANDY,948,10,SHELLY,974,10,EL PRIMO,956,10,BEA,779,10,True,20210821T221604.000Z_15000050_5551
557,gemGrab,Stardust Storm,ranked,STU,1097,10,SHELLY,1236,10,BELLE,1129,10,BROCK,848,10,CARL,853,10,SPROUT,945,10,True,20210821T221811.000Z_15000403_6108
558,brawlBall,Sneaky Fields,ranked,TARA,1022,10,SHELLY,1220,10,BEA,1000,10,SHELLY,964,10,EL PRIMO,946,10,BEA,771,10,True,20210821T221906.000Z_15000050_5923
559,gemGrab,Stardust Storm,ranked,STU,722,10,GRIFF,267,10,LEON,695,10,BELLE,1110,10,STU,1167,10,LEON,1233,10,False,20210821T221954.000Z_15000403_5194
560,hotZone,Split,ranked,BEA,1081,10,COLT,1021,10,COLONEL RUFFS,1070,10,BEA,843,10,COLONEL RUFFS,870,10,COLT,910,10,True,20210821T222048.000Z_15000294_5795
561,brawlBall,Sneaky Fields,ranked,EL PRIMO,939,10,JESSIE,807,10,BARLEY,914,10,BEA,872,10,SPIKE,956,10,BO,881,10,True,20210821T222142.000Z_15000050_5369
562,brawlBall,Sneaky Fields,ranked,BARLEY,920,10,EL PRIMO,945,10,JESSIE,814,10,SANDY,1069,10,JESSIE,1183,10,STU,904,10,False,20210821T222247.000Z_15000050_5835
563,hotZone,Split,ranked,BIBI,885,10,GALE,778,10,FRANK,906,10,BEA,1086,10,COLT,1026,10,COLONEL RUFFS,1075,10,False,20210821T222452.000Z_15000294_5756
564,gemGrab,Stardust Storm,ranked,COLT,906,10,LEON,793,10,DYNAMIKE,760,10,BELLE,1133,10,STU,1102,10,SHELLY,1239,10,False,20210821T222624.000Z_15000403_5933
565,hotZone,Split,ranked,STU,843,10,RICO,805,10,SURGE,796,10,COLONEL RUFFS,1080,10,BEA,1091,10,COLT,1031,10,False,20210821T222806.000Z_15000294_5646
566,gemGrab,Stardust Storm,ranked,STU,1001,10,SANDY,1067,10,PAM,752,10,STU,1171,10,GENE,949,10,LEON,1236,10,False,20210821T223025.000Z_15000403_6176
567,brawlBall,Sneaky Fields,ranked,NITA,875,10,DARRYL,838,10,BELLE,872,10,EL PRIMO,809,10,STU,666,8,SANDY,813,10,True,20210821T223126.000Z_15000050_4873
568,brawlBall,Sneaky Fields,ranked,DARRYL,845,10,NITA,882,10,BELLE,879,10,ROSA,821,10,SANDY,832,10,JESSIE,840,10,False,20210821T223256.000Z_15000050_5099
569,hotZone,Split,ranked,BEA,1096,10,COLT,1036,10,COLONEL RUFFS,1085,10,COLT,807,10,STU,866,10,BEA,848,10,False,20210821T223301.000Z_15000294_5738
570,gemGrab,Stardust Storm,ranked,COLONEL RUFFS,883,10,PENNY,915,10,SPIKE,938,10,SHELLY,1242,10,STU,1106,10,BELLE,1137,10,True,20210821T223411.000Z_15000403_6221
571,hotZone,Split,ranked,COLT,1025,10,BEA,1085,10,COLONEL RUFFS,1074,10,JESSIE,833,10,EMZ,760,10,RICO,765,9,True,20210821T223635.000Z_15000294_5542
572,brawlBall,Sneaky Fields,ranked,DARRYL,836,10,CARL,853,10,BELLE,870,10,EL PRIMO,866,10,SANDY,610,10,BULL,820,10,True,20210821T223731.000Z_15000050_4855
573,brawlBall,Sneaky Fields,ranked,EL PRIMO,829,10,SANDY,808,10,EDGAR,804,10,DARRYL,843,10,CARL,860,10,BELLE,877,10,False,20210821T223950.000Z_15000050_5021
574,brawlBall,Sneaky Fields,ranked,DARRYL,850,10,CARL,867,10,BELLE,884,10,NITA,874,10,EL PRIMO,888,10,RICO,645,10,False,20210821T224117.000Z_15000050_5008
575,hotZone,Split,ranked,BEA,1090,10,COLT,1030,10,COLONEL RUFFS,1079,10,DYNAMIKE,821,10,STU,733,10,STU,798,10,True,20210821T224205.000Z_15000294_5551
576,brawlBall,Sneaky Fields,ranked,BIBI,753,10,TARA,774,10,STU,813,10,DARRYL,841,10,BELLE,875,10,SPROUT,827,10,False,20210821T224319.000Z_15000050_4883
577,gemGrab,Stardust Storm,ranked,STU,1094,10,BELLE,1125,10,SHELLY,1230,10,MORTIS,801,10,BELLE,788,10,GRIFF,626,10,False,20210821T224342.000Z_15000403_5664
578,brawlBall,Sneaky Fields,ranked,DARRYL,848,10,SPROUT,834,10,BELLE,882,10,GENE,906,10,RICO,805,10,DYNAMIKE,738,10,True,20210821T224618.000Z_15000050_5013
579,hotZone,Split,ranked,BULL,815,10,TARA,771,10,EMZ,724,10,BEA,1095,10,COLT,1035,10,COLONEL RUFFS,1084,10,False,20210821T224819.000Z_15000294_5524
580,brawlBall,Sneaky Fields,ranked,DARRYL,855,10,SPROUT,841,10,BELLE,889,10,EL PRIMO,907,10,GENE,938,10,RICO,709,10,True,20210821T225021.000Z_15000050_5139
581,hotZone,Split,ranked,STU,1011,10,EMZ,1071,10,SURGE,1015,10,COLETTE,1066,10,COLT,1040,10,COLONEL RUFFS,1089,10,False,20210821T225245.000Z_15000294_6292
582,brawlBall,Sneaky Fields,ranked,DARRYL,862,10,SPROUT,848,10,BELLE,896,10,SANDY,888,10,STU,785,10,EDGAR,789,10,True,20210821T225252.000Z_15000050_5068
583,brawlBall,Sneaky Fields,ranked,SPIKE,811,10,DYNAMIKE,829,10,LOU,777,10,DARRYL,869,10,SPROUT,855,10,BELLE,903,10,False,20210821T225559.000Z_15000050_5044
584,hotZone,Split,ranked,COLT,774,10,STU,761,10,BEA,966,10,COLETTE,1071,10,COLT,1045,10,COLONEL RUFFS,1094,10,True,20210821T225714.000Z_15000294_5711
585,hotZone,Split,ranked,COLONEL RUFFS,1002,10,COLT,1034,10,BEA,1069,10,STU,826,10,RICO,798,10,STU,765,10,True,20210821T230234.000Z_15000294_5494
586,hotZone,Split,ranked,COLONEL RUFFS,1007,10,COLT,1039,10,BEA,1074,10,POCO,908,10,FRANK,896,10,EL PRIMO,870,10,True,20210821T230611.000Z_15000294_5794
587,hotZone,Split,ranked,BEA,1079,10,COLONEL RUFFS,1012,10,COLT,1044,10,EDGAR,930,10,SPIKE,752,10,RICO,765,10,True,20210821T231150.000Z_15000294_5582
588,brawlBall,Sneaky Fields,ranked,BULL,990,10,BUZZ,1024,10,BEA,979,10,MORTIS,810,10,GRIFF,324,10,LOU,780,10,False,20210821T231359.000Z_15000050_4907
589,hotZone,Split,ranked,EL PRIMO,1000,10,FRANK,875,10,GALE,885,10,BEA,1084,10,COLT,1049,10,COLONEL RUFFS,1017,10,False,20210821T231522.000Z_15000294_5910
590,hotZone,Split,ranked,COLONEL RUFFS,1022,10,COLT,1054,10,BEA,1089,10,BIBI,930,10,RICO,768,10,RICO,750,10,True,20210821T232051.000Z_15000294_5613
591,hotZone,Split,ranked,FRANK,799,10,POCO,783,10,RICO,815,10,COLONEL RUFFS,1027,10,COLT,1059,10,BEA,1094,10,False,20210821T232715.000Z_15000294_5577
592,brawlBall,Sneaky Fields,ranked,STU,960,10,AMBER,1013,10,BEA,874,10,TARA,1136,10,SANDY,1202,10,BELLE,1243,10,False,20210821T232818.000Z_15000050_6428
593,hotZone,Split,ranked,BEA,900,10,SURGE,1053,10,COLT,885,10,BIBI,1141,10,COLETTE,1110,10,STU,984,10,False,20210821T233133.000Z_15000294_6073
594,hotZone,Split,ranked,BEA,848,10,COLT,920,10,STU,777,10,BEA,890,10,GRIFF,847,10,COLT,876,10,False,20210821T233414.000Z_15000294_5158
595,hotZone,Split,ranked,BEA,1099,10,COLT,1064,10,COLONEL RUFFS,1032,10,SURGE,763,10,STU,791,10,RICO,867,10,True,20210821T233937.000Z_15000294_5616
596,brawlBall,Sneaky Fields,ranked,COLT,955,10,COLT,829,10,EL PRIMO,788,10,TARA,888,10,SANDY,1122,10,BYRON,1048,10,False,20210821T235710.000Z_15000050_5630
597,gemGrab,Stardust Storm,ranked,BELLE,704,10,RICO,826,10,LEON,924,10,GENE,834,10,COLT,945,10,CROW,715,10,True,20210821T235934.000Z_15000403_4948
598,brawlBall,Sneaky Fields,ranked,NITA,938,10,BEA,853,10,BIBI,878,10,EL PRIMO,1031,10,BEA,1115,10,RICO,997,10,False,20210822T000533.000Z_15000050_5812
599,brawlBall,Sneaky Fields,ranked,BEA,844,10,NITA,928,10,BIBI,869,10,LEON,966,10,BEA,1006,10,EL PRIMO,994,10,False,20210822T000656.000Z_15000050_5607
600,siege,Bot Drop,ranked,PAM,1002,10,BYRON,1094,10,CROW,1091,10,SPIKE,946,10,MAX,938,10,PIPER,810,10,True,20210822T000701.000Z_15000097_5881
601,siege,Bot Drop,ranked,CROW,853,10,POCO,784,10,GENE,1078,10,BYRON,1099,10,PAM,1007,10,CROW,1096,10,False,20210822T001143.000Z_15000097_5917
602,brawlBall,Sneaky Fields,ranked,BEA,1064,10,SANDY,830,10,STU,1210,10,RICO,1037,10,BEA,982,10,EMZ,836,10,True,20210822T001448.000Z_15000050_5959
603,siege,Bot Drop,ranked,PIPER,1005,10,CROW,1001,10,PAM,1063,10,SHELLY,851,10,MORTIS,748,10,BELLE,629,8,True,20210822T001501.000Z_15000097_5297
604,brawlBall,Sneaky Fields,ranked,BEA,849,10,EMZ,824,10,STU,821,10,STU,1011,10,BEA,969,10,FRANK,1020,10,False,20210822T001908.000Z_15000050_5494
605,siege,Bot Drop,ranked,PIPER,1010,10,PAM,1068,10,CROW,1006,10,PENNY,799,10,TARA,708,10,SPIKE,385,9,True,20210822T001919.000Z_15000097_4976
